"","wkt_geom","respno","country","country_nm","intvno","decno","region","location_l","location_1","location_2","location_3","location_4","location_5","townvill","y","x","loc","f31","f32","f33","near_fid"
"644","POINT(-10.73355899999999963 6.31418000000000035)","LIB0706",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"645","POINT(-10.73355899999999963 6.31418000000000035)","LIB0707",8,"LIBERIA","LIB43","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"646","POINT(-10.73355899999999963 6.31418000000000035)","LIB0708",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"647","POINT(-10.73355899999999963 6.31418000000000035)","LIB0709",8,"LIBERIA","LIB45","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"648","POINT(-10.73355899999999963 6.31418000000000035)","LIB0710",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"649","POINT(-10.73355899999999963 6.31418000000000035)","LIB0711",8,"LIBERIA","LIB42","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"650","POINT(-10.73355899999999963 6.31418000000000035)","LIB0712",8,"LIBERIA","LIB44","LIB1",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","72ND COMMUNITY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"651","POINT(-9.4969380000000001 7.61555800000000005)","LIB0385",8,"LIBERIA","LIB22","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"652","POINT(-9.4969380000000001 7.61555800000000005)","LIB0386",8,"LIBERIA","LIB22","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"653","POINT(-9.4969380000000001 7.61555800000000005)","LIB0387",8,"LIBERIA","LIB23","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"654","POINT(-9.4969380000000001 7.61555800000000005)","LIB0388",8,"LIBERIA","LIB25","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"655","POINT(-9.4969380000000001 7.61555800000000005)","LIB0389",8,"LIBERIA","LIB25","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"656","POINT(-9.4969380000000001 7.61555800000000005)","LIB0390",8,"LIBERIA","LIB23","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"657","POINT(-9.4969380000000001 7.61555800000000005)","LIB0391",8,"LIBERIA","LIB24","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"658","POINT(-9.4969380000000001 7.61555800000000005)","LIB0392",8,"LIBERIA","LIB24","LIB4",387,"SALAYEA",NA,NA,NA,"NA","NA","AAMADU VILLAGE",7.61555814743042,-9.49693775177002,6,NA,NA,NA,0
"659","POINT(-10.73355899999999963 6.31418000000000035)","LIB0769",8,"LIBERIA","LIB44","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"660","POINT(-10.73355899999999963 6.31418000000000035)","LIB0770",8,"LIBERIA","LIB45","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"661","POINT(-10.73355899999999963 6.31418000000000035)","LIB0771",8,"LIBERIA","LIB45","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"662","POINT(-10.73355899999999963 6.31418000000000035)","LIB0772",8,"LIBERIA","LIB42","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"663","POINT(-10.73355899999999963 6.31418000000000035)","LIB0773",8,"LIBERIA","LIB43","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"664","POINT(-10.73355899999999963 6.31418000000000035)","LIB0774",8,"LIBERIA","LIB44","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"665","POINT(-10.73355899999999963 6.31418000000000035)","LIB0775",8,"LIBERIA","LIB43","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"666","POINT(-10.73355899999999963 6.31418000000000035)","LIB0776",8,"LIBERIA","LIB42","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BARNESVILLE ROAD",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"667","POINT(-10.099437 7.20888599999999968)","LIB1177",8,"LIBERIA","LIB52","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"668","POINT(-10.099437 7.20888599999999968)","LIB1178",8,"LIBERIA","LIB52","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"669","POINT(-10.099437 7.20888599999999968)","LIB1179",8,"LIBERIA","LIB21","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"670","POINT(-10.099437 7.20888599999999968)","LIB1180",8,"LIBERIA","LIB21","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"671","POINT(-10.099437 7.20888599999999968)","LIB1181",8,"LIBERIA","LIB41","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"672","POINT(-10.099437 7.20888599999999968)","LIB1182",8,"LIBERIA","LIB41","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"673","POINT(-10.099437 7.20888599999999968)","LIB1183",8,"LIBERIA","LIB43","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"674","POINT(-10.099437 7.20888599999999968)","LIB1184",8,"LIBERIA","LIB43","LIB4",382,"BOKOMU",NA,NA,NA,"NA","NA","BELEKPALUMU",7.20888614654541,-10.0994367599487,6,NA,NA,NA,0
"675","POINT(-10.73355899999999963 6.31418000000000035)","LIB0537",8,"LIBERIA","LIB55","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"676","POINT(-10.73355899999999963 6.31418000000000035)","LIB0538",8,"LIBERIA","LIB55","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"677","POINT(-10.73355899999999963 6.31418000000000035)","LIB0539",8,"LIBERIA","LIB54","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"678","POINT(-10.73355899999999963 6.31418000000000035)","LIB0540",8,"LIBERIA","LIB54","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"679","POINT(-10.73355899999999963 6.31418000000000035)","LIB0541",8,"LIBERIA","LIB52","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"680","POINT(-10.73355899999999963 6.31418000000000035)","LIB0542",8,"LIBERIA","LIB52","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"681","POINT(-10.73355899999999963 6.31418000000000035)","LIB0543",8,"LIBERIA","LIB52","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"682","POINT(-10.73355899999999963 6.31418000000000035)","LIB0544",8,"LIBERIA","LIB53","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BONG MINES BRIDGE",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"683","POINT(-9.43027700000000024 7.77943699999999971)","LIB0417",8,"LIBERIA","LIB25","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"684","POINT(-9.43027700000000024 7.77943699999999971)","LIB0418",8,"LIBERIA","LIB25","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"685","POINT(-9.43027700000000024 7.77943699999999971)","LIB0419",8,"LIBERIA","LIB24","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"686","POINT(-9.43027700000000024 7.77943699999999971)","LIB0420",8,"LIBERIA","LIB24","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"687","POINT(-9.43027700000000024 7.77943699999999971)","LIB0421",8,"LIBERIA","LIB23","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"688","POINT(-9.43027700000000024 7.77943699999999971)","LIB0422",8,"LIBERIA","LIB23","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"689","POINT(-9.43027700000000024 7.77943699999999971)","LIB0423",8,"LIBERIA","LIB22","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"690","POINT(-9.43027700000000024 7.77943699999999971)","LIB0424",8,"LIBERIA","LIB22","LIB4",387,"ZORZOR",NA,NA,NA,"NA","NA","BORKEZA",7.77943706512451,-9.43027687072754,6,NA,NA,NA,0
"691","POINT(-10.73355899999999963 6.31418000000000035)","LIB0753",8,"LIBERIA","LIB52","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"692","POINT(-10.73355899999999963 6.31418000000000035)","LIB0754",8,"LIBERIA","LIB52","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"693","POINT(-10.73355899999999963 6.31418000000000035)","LIB0755",8,"LIBERIA","LIB55","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"694","POINT(-10.73355899999999963 6.31418000000000035)","LIB0756",8,"LIBERIA","LIB55","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"695","POINT(-10.73355899999999963 6.31418000000000035)","LIB0757",8,"LIBERIA","LIB53","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"696","POINT(-10.73355899999999963 6.31418000000000035)","LIB0758",8,"LIBERIA","LIB53","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"697","POINT(-10.73355899999999963 6.31418000000000035)","LIB0759",8,"LIBERIA","LIB54","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"698","POINT(-10.73355899999999963 6.31418000000000035)","LIB0760",8,"LIBERIA","LIB54","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","BUZZI QUARTER",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"699","POINT(-10.73355899999999963 6.31418000000000035)","LIB0881",8,"LIBERIA","LIB55","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"700","POINT(-10.73355899999999963 6.31418000000000035)","LIB0882",8,"LIBERIA","LIB53","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"701","POINT(-10.73355899999999963 6.31418000000000035)","LIB0883",8,"LIBERIA","LIB53","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"702","POINT(-10.73355899999999963 6.31418000000000035)","LIB0884",8,"LIBERIA","LIB52","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"703","POINT(-10.73355899999999963 6.31418000000000035)","LIB0885",8,"LIBERIA","LIB54","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"704","POINT(-10.73355899999999963 6.31418000000000035)","LIB0886",8,"LIBERIA","LIB55","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"705","POINT(-10.73355899999999963 6.31418000000000035)","LIB0887",8,"LIBERIA","LIB54","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"706","POINT(-10.73355899999999963 6.31418000000000035)","LIB0888",8,"LIBERIA","LIB52","LIB2",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CALDWELL MARKET",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"707","POINT(-10.73355899999999963 6.31418000000000035)","LIB0849",8,"LIBERIA","LIB55","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"708","POINT(-10.73355899999999963 6.31418000000000035)","LIB0850",8,"LIBERIA","LIB55","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"709","POINT(-10.73355899999999963 6.31418000000000035)","LIB0851",8,"LIBERIA","LIB53","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"710","POINT(-10.73355899999999963 6.31418000000000035)","LIB0852",8,"LIBERIA","LIB53","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"711","POINT(-10.73355899999999963 6.31418000000000035)","LIB0853",8,"LIBERIA","LIB52","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"712","POINT(-10.73355899999999963 6.31418000000000035)","LIB0854",8,"LIBERIA","LIB52","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"713","POINT(-10.73355899999999963 6.31418000000000035)","LIB0855",8,"LIBERIA","LIB54","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"714","POINT(-10.73355899999999963 6.31418000000000035)","LIB0856",8,"LIBERIA","LIB54","LIB3",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CATHOLIC HOSPITAL",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"715","POINT(-7.71693899999999999 4.37499899999999986)","LIB0521",8,"LIBERIA","LIB35","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"716","POINT(-7.71693899999999999 4.37499899999999986)","LIB0522",8,"LIBERIA","LIB32","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"717","POINT(-7.71693899999999999 4.37499899999999986)","LIB0523",8,"LIBERIA","LIB35","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"718","POINT(-7.71693899999999999 4.37499899999999986)","LIB0524",8,"LIBERIA","LIB32","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"719","POINT(-7.71693899999999999 4.37499899999999986)","LIB0525",8,"LIBERIA","LIB34","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"720","POINT(-7.71693899999999999 4.37499899999999986)","LIB0526",8,"LIBERIA","LIB34","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"721","POINT(-7.71693899999999999 4.37499899999999986)","LIB0527",8,"LIBERIA","LIB33","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"722","POINT(-7.71693899999999999 4.37499899999999986)","LIB0528",8,"LIBERIA","LIB33","LIB2",389,"HARPER",NA,NA,NA,"NA","NA","CAVALLA BIG TOWN",4.37499904632568,-7.71693897247314,6,NA,NA,NA,0
"723","POINT(-10.73355899999999963 6.31418000000000035)","LIB0593",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"724","POINT(-10.73355899999999963 6.31418000000000035)","LIB0594",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"725","POINT(-10.73355899999999963 6.31418000000000035)","LIB0595",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"726","POINT(-10.73355899999999963 6.31418000000000035)","LIB0596",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"727","POINT(-10.73355899999999963 6.31418000000000035)","LIB0597",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"728","POINT(-10.73355899999999963 6.31418000000000035)","LIB0598",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"729","POINT(-10.73355899999999963 6.31418000000000035)","LIB0599",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"730","POINT(-10.73355899999999963 6.31418000000000035)","LIB0600",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CENTRAL CLARA TOWN II",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"731","POINT(-10.73355899999999963 6.31418000000000035)","LIB0785",8,"LIBERIA","LIB21","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"732","POINT(-10.73355899999999963 6.31418000000000035)","LIB0786",8,"LIBERIA","LIB21","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"733","POINT(-10.73355899999999963 6.31418000000000035)","LIB0787",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"734","POINT(-10.73355899999999963 6.31418000000000035)","LIB0788",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"735","POINT(-10.73355899999999963 6.31418000000000035)","LIB0789",8,"LIBERIA","LIB41","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"736","POINT(-10.73355899999999963 6.31418000000000035)","LIB0790",8,"LIBERIA","LIB41","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"737","POINT(-10.73355899999999963 6.31418000000000035)","LIB0791",8,"LIBERIA","LIB43","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"738","POINT(-10.73355899999999963 6.31418000000000035)","LIB0792",8,"LIBERIA","LIB45","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHICKEN SOUP FACTORY",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"739","POINT(-10.73355899999999963 6.31418000000000035)","LIB0817",8,"LIBERIA","LIB45","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"740","POINT(-10.73355899999999963 6.31418000000000035)","LIB0818",8,"LIBERIA","LIB45","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"741","POINT(-10.73355899999999963 6.31418000000000035)","LIB0819",8,"LIBERIA","LIB43","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"742","POINT(-10.73355899999999963 6.31418000000000035)","LIB0820",8,"LIBERIA","LIB43","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"743","POINT(-10.73355899999999963 6.31418000000000035)","LIB0821",8,"LIBERIA","LIB44","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"744","POINT(-10.73355899999999963 6.31418000000000035)","LIB0822",8,"LIBERIA","LIB44","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"745","POINT(-10.73355899999999963 6.31418000000000035)","LIB0823",8,"LIBERIA","LIB42","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"746","POINT(-10.73355899999999963 6.31418000000000035)","LIB0824",8,"LIBERIA","LIB42","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","CHOCOLATE CITY A",6.31417989730835,-10.7335586547852,6,NA,NA,NA,0
"747","POINT(-9.43639699999999948 6.9220600000000001)","LIB0049",8,"LIBERIA","LIB25","LIB1",381,"JORQUELLEH",NA,NA,NA,"NA","NA","DENGA'S TA",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"748","POINT(-9.43639699999999948 6.9220600000000001)","LIB0050",8,"LIBERIA","LIB25","LIB1",381,"JORQUELLEH",NA,NA,NA,"NA","NA","DENGA'S TA",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"749","POINT(-9.43639699999999948 6.9220600000000001)","LIB0053",8,"LIBERIA","LIB22","LIB1",381,"JORQUELLEH",NA,NA,NA,"NA","NA","DENGA'S TA",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"750","POINT(-9.43639699999999948 6.9220600000000001)","LIB0054",8,"LIBERIA","LIB22","LIB1",381,"JORQUELLEH",NA,NA,NA,"NA","NA","DENGA'S TA",6.92206001281738,-9.43639659881592,6,NA,NA,NA,0
"751","POINT(-10.36359900000000067 6.37707900000000016)","LIB0433",8,"LIBERIA","LIB55","LIB2",388,"FIRESTONE",NA,NA,NA,"NA","NA","DIVISION 24 CAMP 1",6.37707901000977,-10.3635988235474,6,NA,NA,NA,0
"752","POINT(-10.36359900000000067 6.37707900000000016)","LIB0434",8,"LIBERIA","LIB53","LIB2",388,"FIRESTONE",NA,NA,NA,"NA","NA","DIVISION 24 CAMP 1",6.37707901000977,-10.3635988235474,6,NA,NA,NA,0
"753","POINT(-10.36359900000000067 6.37707900000000016)","LIB0435",8,"LIBERIA","LIB53","LIB2",388,"FIRESTONE",NA,NA,NA,"NA","NA","DIVISION 24 CAMP 1",6.37707901000977,-10.3635988235474,6,NA,NA,NA,0
"754","POINT(-10.36359900000000067 6.37707900000000016)","LIB0436",8,"LIBERIA","LIB52","LIB2",388,"FIRESTONE",NA,NA,NA,"NA","NA","DIVISION 24 CAMP 1",6.37707901000977,-10.3635988235474,6,NA,NA,NA,0
"755","POINT(-10.36359900000000067 6.37707900000000016)","LIB0437",8,"LIBERIA","LIB52","LIB2",388,"FIRESTONE",NA,NA,NA,"NA","NA","DIVISION 24 CAMP 1",6.37707901000977,-10.3635988235474,6,NA,NA,NA,0
